Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2014300009910,1,2,2,1,10,2,3,0,0,2,0,0,9,1
2014300009910,1,3,2,1,7,2,3,0,0,2,0,0,9,-1
2014300009910,2,4,1,1,17,4,3,0,0,0,0,0,9,3
2014300009911,1,1,1,2,34,6,3,0,0,0,0,0,9,1
2014300009912,1,1,1,1,63,9,3,0,0,0,0,0,9,2
2014300009920,1,1,1,1,52,8,3,0,0,0,0,0,1,1
2014300009921,1,1,1,2,46,8,3,0,0,0,0,0,9,1
2014300009921,2,2,2,2,11,3,3,0,0,2,0,0,8,1
2014300009924,2,1,1,2,35,6,3,0,0,0,0,0,9,-1
2014300009924,2,2,2,1,42,7,3,0,0,2,0,0,9,-1
2014300009928,1,1,3,2,55,8,3,6,9,0,0,0,0,-1
2014300009931,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1
2014300009937,2,1,1,2,44,7,3,0,0,0,0,0,9,1
2014300009938,1,1,3,2,67,10,2,6,9,0,0,0,0,-1
2014300009940,2,1,1,1,26,6,3,0,0,0,0,0,1,1
2014300009941,2,1,1,1,21,5,2,0,0,0,0,0,3,1
2014300009948,2,1,1,1,42,7,3,0,0,0,0,0,9,1
2014300009949,2,1,1,1,47,8,3,0,0,0,0,0,1,-1
2014300009950,1,1,1,2,32,6,3,0,0,0,0,0,9,2
2014300009951,1,1,1,2,56,9,3,0,0,0,0,0,9,1
2014300009951,2,2,1,1,19,4,3,0,0,0,0,0,9,2
2014300009956,1,4,1,2,43,7,2,0,0,0,0,0,9,1
2014300009956,1,5,2,2,-1,-1,2,0,0,1,0,0,9,-1
2014300009956,2,1,1,2,33,6,2,0,0,0,0,0,9,3
2014300009956,2,2,2,2,26,6,2,0,0,1,0,0,9,3
2014300009956,2,3,2,1,25,5,2,0,0,2,0,0,9,3
2014300009957,1,1,3,2,63,9,3,5,1,0,0,0,0,1
2014300009958,1,1,3,2,13,3,2,5,1,0,0,0,0,-1
2014300009959,2,1,1,1,27,6,3,0,0,0,0,0,9,1
2014300009959,2,2,2,1,32,6,3,0,0,1,0,0,9,1
2014300009959,2,3,2,1,22,5,3,0,0,2,0,0,9,1
2014300009959,2,4,2,1,36,7,2,0,0,2,0,0,9,-1
2014300009960,2,1,1,2,39,7,3,0,0,0,0,0,1,-1
2014300009962,2,1,1,2,31,6,3,0,0,0,0,0,9,1
2014300009969,1,1,1,1,53,8,3,0,0,0,0,0,3,1
2014300009970,2,1,1,1,37,7,3,0,0,0,0,0,20,1
2014300009974,2,1,2,2,84,11,3,0,0,1,0,0,9,2
2014300009975,1,1,1,2,31,6,2,0,0,0,0,0,9,1
2014300009975,2,2,1,1,51,8,2,0,0,0,0,0,9,-1
2014300009981,1,1,3,1,31,6,3,1,3,0,0,0,0,1
2014300009989,1,1,3,2,7,2,3,5,3,0,0,0,0,1
2014300009992,2,1,1,2,29,6,3,0,0,0,0,0,1,-1
2014300009993,2,1,1,1,36,7,3,0,0,0,0,0,1,1
2014300009994,1,1,1,2,47,8,3,0,0,0,0,0,9,1
2014300009996,2,1,1,2,43,7,3,0,0,0,0,0,1,-1
2014300009998,2,1,1,1,36,7,3,0,0,0,0,0,9,2
2014300009998,2,2,2,2,28,6,3,0,0,1,0,0,9,-1
2014300010000,1,1,1,2,57,9,3,0,0,0,0,0,9,-1
2014300010000,2,2,1,1,34,6,3,0,0,0,0,0,9,1
2014300010000,2,3,2,2,30,6,3,0,0,1,0,0,9,-1
2014300010003,1,1,1,1,67,10,3,0,0,0,0,0,5,-1
2014300010003,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1
2014300010011,2,1,1,1,66,10,3,0,0,0,0,0,9,1
2014300010013,1,1,3,2,14,3,2,5,1,0,0,0,0,1
2014300010017,2,1,1,2,24,5,3,0,0,0,0,0,9,1
2014300010018,1,1,2,1,39,7,3,0,0,2,0,0,9,2
2014300010021,1,1,1,1,23,5,3,0,0,0,0,0,9,1
2014300010021,1,2,2,1,23,5,3,0,0,1,0,0,9,-1
2014300010021,1,3,2,2,18,4,3,0,0,2,0,0,9,-1
2014300010024,1,1,3,2,40,7,3,6,8,0,0,0,0,1
2014300010027,2,1,1,2,35,6,3,0,0,0,0,0,1,1
2014300010031,2,1,1,2,38,7,3,0,0,0,0,0,1,2
2014300010032,1,1,3,1,33,6,1,9,9,0,0,0,0,2
2014300010033,1,1,3,1,11,3,2,5,3,0,0,0,0,1
2014300010034,1,1,1,1,25,5,2,0,0,0,0,0,1,1
2014300010036,1,1,1,1,53,8,3,0,0,0,0,0,9,1
2014300010036,1,2,2,1,33,6,3,0,0,1,0,0,9,1
2014300010038,1,1,3,1,37,7,3,9,6,0,0,0,0,-1
2014300010042,1,1,1,1,55,8,2,0,0,0,0,0,1,1
2014300010045,1,1,3,2,62,9,3,1,1,0,0,0,0,-1
2014300010047,1,1,2,2,80,11,2,0,0,1,0,0,9,3
2014300010047,1,2,1,1,55,8,3,0,0,0,0,0,9,1
2014300010049,1,1,1,2,20,4,3,0,0,0,0,0,9,3
2014300010049,1,2,2,2,20,4,3,0,0,1,0,0,9,-1
2014300010050,1,1,1,1,20,4,3,0,0,0,0,0,9,1
2014300010051,2,1,1,1,18,4,3,0,0,0,0,0,3,1
2014300010059,2,1,1,1,67,10,3,0,0,0,0,0,90,-1
2014300010063,1,1,1,1,31,6,3,0,0,0,0,0,1,1
2014300010064,1,1,3,2,62,9,3,5,3,0,0,0,0,1
2014300010065,2,1,1,1,37,7,3,0,0,0,0,0,1,-1
2014300010066,1,1,1,1,55,8,2,0,0,0,0,0,5,2
2014300010066,2,2,1,2,35,6,3,0,0,0,0,0,9,3
2014300010068,1,1,3,1,20,4,3,5,1,0,0,0,0,-1
2014300010071,1,1,1,1,62,9,3,0,0,0,0,0,9,1
2014300010072,2,1,1,1,49,8,2,0,0,0,0,0,1,1
2014300010075,2,1,1,2,36,7,3,0,0,0,0,0,9,1
2014300010075,2,2,2,2,18,4,3,0,0,1,0,0,9,1
2014300010079,2,1,1,2,14,3,3,0,0,0,0,0,1,-1
2014300010085,1,1,3,2,75,10,2,5,1,0,0,0,0,-1
2014300010093,2,1,1,2,26,6,3,0,0,0,0,0,9,1
2014300010101,1,1,1,1,28,6,3,0,0,0,0,0,20,1
2014300010101,1,2,2,1,31,6,3,0,0,0,0,0,20,1
2014300010104,2,1,1,2,28,6,3,0,0,0,0,0,9,1
2014300010105,2,1,1,1,18,4,1,0,0,0,0,0,1,-1
2014300010106,1,1,3,1,8,2,3,5,9,0,0,0,0,1
2014300010107,1,1,3,1,-1,-1,2,5,3,0,0,0,0,1
2014300010108,1,1,1,1,29,6,3,0,0,0,0,0,9,1
2014300010108,2,2,1,2,30,6,3,0,0,0,0,0,9,2
2014300010108,2,3,2,2,6,2,3,0,0,1,0,0,9,2
2014300010108,2,4,2,1,4,1,3,0,0,2,0,0,9,2
2014300010118,2,1,2,1,-1,-1,3,0,0,1,0,0,9,1
2014300010123,2,1,1,1,66,10,3,0,0,0,0,0,9,-1
2014300010127,1,1,1,1,24,5,3,0,0,0,0,0,9,1
2014300010128,1,1,1,1,26,6,3,0,0,0,0,0,9,-1
2014300010129,2,3,1,1,27,6,3,0,0,0,0,0,9,3
2014300010129,3,1,2,2,47,8,3,0,0,1,0,0,9,-1
2014300010129,3,2,1,2,26,6,3,0,0,0,0,0,9,1
2014300010138,2,1,1,2,12,3,3,0,0,0,0,0,16,1
2014300010148,1,2,2,2,-1,-1,3,0,0,1,0,0,9,3
2014300010148,2,1,1,2,25,5,3,0,0,0,0,0,9,2
2014300010153,1,1,1,1,18,4,3,0,0,0,0,0,9,3
2014300010153,1,2,2,1,43,7,2,0,0,1,0,0,9,1
2014300010155,1,1,3,1,85,11,2,5,3,0,0,0,0,1
2014300010156,1,1,2,2,-1,-1,3,0,0,0,3,0,11,-1
2014300010159,1,1,1,1,17,4,2,0,0,0,0,0,9,3
2014300010161,1,1,3,1,12,3,3,5,9,0,0,0,0,-1
2014300010162,1,1,2,2,-1,-1,3,0,0,2,0,0,9,1
2014300010162,1,2,2,2,-1,-1,2,0,0,2,0,0,9,-1
2014300010164,1,1,1,2,20,4,2,0,0,0,0,0,9,1
2014300010167,1,1,2,2,24,5,3,0,0,1,0,0,9,1
2014300010168,1,1,1,1,44,7,2,0,0,0,0,0,21,3
2014300010179,1,1,1,1,25,5,3,0,0,0,0,0,9,-1
2014300010180,1,1,1,1,47,8,3,0,0,0,0,0,5,1
2014300010181,1,1,1,1,17,4,2,0,0,0,0,0,9,1
2014300010184,1,1,2,1,37,7,3,0,0,1,0,0,9,1
2014300010184,1,2,2,1,28,6,3,0,0,2,0,0,9,-1
2014300010185,1,1,1,1,18,4,2,0,0,0,0,0,3,1
2014300010193,1,1,2,2,19,4,3,0,0,1,0,0,9,1
2014300010194,2,1,1,2,80,11,3,0,0,0,0,0,9,2
2014300010198,2,1,1,1,52,8,2,0,0,0,0,0,1,-1
2014300010205,2,1,1,1,48,8,3,0,0,0,0,0,9,1
2014300010209,2,1,1,1,48,8,3,0,0,0,0,0,9,1
2014300010210,1,1,1,2,31,6,3,0,0,0,0,0,9,1
2014300010215,1,1,3,1,12,3,3,5,4,0,0,0,0,1
2014300010216,1,1,1,1,29,6,3,0,0,0,0,0,9,1
2014300010217,2,1,1,1,60,9,3,0,0,0,0,0,9,1
2014300010218,1,1,3,2,27,6,2,9,8,0,0,0,0,-1
2014300010219,1,1,1,1,36,7,3,0,0,0,0,0,9,1
2014300010219,2,2,1,2,18,4,3,0,0,0,0,0,9,1
2014300010220,1,1,1,1,46,8,3,0,0,0,0,0,9,3
2014300010221,1,1,1,1,21,5,2,0,0,0,0,0,9,1
2014300010221,2,2,2,1,8,2,3,0,0,1,0,0,9,-1
2014300010228,2,1,1,1,33,6,3,0,0,0,0,0,9,2
2014300010230,1,1,2,2,32,6,3,0,0,1,0,0,8,1
2014300010232,2,1,1,1,58,9,3,0,0,0,0,0,1,1
2014300010235,1,1,1,1,74,10,3,0,0,0,0,0,9,1
2014300010239,1,1,3,1,11,3,3,9,9,0,0,0,0,-1
2014300010241,2,1,1,2,66,10,3,0,0,0,0,0,9,-1
2014300010244,1,1,1,1,39,7,2,0,0,0,0,0,1,2
2014300010245,1,1,1,1,17,4,2,0,0,0,0,0,9,3
2014300010245,1,2,2,1,17,4,2,0,0,2,0,0,9,3
2014300010248,2,1,1,1,58,9,3,0,0,0,0,0,1,1
2014300010251,1,1,3,2,20,4,2,5,1,0,0,0,0,-1
2014300010254,1,1,1,1,21,5,3,0,0,0,0,0,3,1
2014300010260,1,1,2,2,10,2,3,0,0,1,0,0,9,-1
2014300010262,2,1,1,1,23,5,3,0,0,0,0,0,3,1
2014300010263,2,1,1,2,29,6,3,0,0,0,0,0,9,1
2014300010264,1,1,3,1,24,5,3,9,5,0,0,0,0,1
2014300010265,1,1,1,2,73,10,3,0,0,0,0,0,9,3
2014300010266,1,1,1,1,53,8,3,0,0,0,0,0,9,1
2014300010267,1,1,1,1,42,7,3,0,0,0,0,0,9,1
2014300010271,1,1,3,2,52,8,2,5,3,0,0,0,0,1
2014300010273,1,1,1,2,33,6,3,0,0,0,0,0,9,-1
2014300010274,1,1,1,2,51,8,3,0,0,0,0,0,9,1
2014300010276,1,1,2,2,24,5,3,0,0,1,0,0,9,1
2014300010278,1,1,3,2,51,8,3,1,1,0,0,0,0,1
2014300010283,2,1,1,1,35,6,3,0,0,0,0,0,1,1
2014300010287,2,1,1,1,49,8,3,0,0,0,0,0,19,1
2014300010290,1,1,3,2,39,7,3,10,9,0,0,0,0,1
2014300010292,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1
2014300010294,2,1,1,1,48,8,3,0,0,0,0,0,9,1
2014300010294,2,2,2,1,57,9,3,0,0,2,0,0,9,1
2014300010294,2,3,2,2,50,8,3,0,0,2,0,0,9,1
2014300010294,2,4,2,2,53,8,2,0,0,2,0,0,9,1
2014300010295,1,1,3,1,61,9,3,8,1,0,0,0,0,1
2014300010302,2,1,1,1,46,8,3,0,0,0,0,0,9,3
2014300010302,2,2,2,2,47,8,3,0,0,1,0,0,9,3
2014300010304,1,1,1,2,41,7,3,0,0,0,0,0,9,1
2014300010304,2,2,1,1,30,6,3,0,0,0,0,0,9,1
2014300010304,2,3,3,1,75,10,2,6,9,0,0,0,0,1
2014300010304,2,4,3,1,46,8,3,6,9,0,0,0,0,-1
2014300010305,1,1,1,1,48,8,3,0,0,0,0,0,9,1
2014300010306,1,1,2,1,20,4,3,0,0,1,0,0,9,-1
2014300010306,1,2,2,2,16,4,3,0,0,2,0,0,9,-1
2014300010306,1,3,2,2,13,3,3,0,0,2,0,0,9,-1
2014300010311,1,1,1,1,20,4,3,0,0,0,0,0,2,1
2014300010312,1,1,2,2,39,7,3,0,0,1,0,0,9,1
2014300010314,1,1,2,2,18,4,3,0,0,2,0,0,9,1
2014300010317,1,1,2,2,24,5,3,0,0,1,0,0,9,1
2014300010317,2,2,1,2,31,6,3,0,0,0,0,0,9,1
2014300010322,1,1,1,2,21,5,3,0,0,0,0,0,9,3
2014300010322,2,2,1,2,63,9,3,0,0,0,0,0,9,1
2014300010325,1,1,1,1,22,5,3,0,0,0,0,0,9,1
2014300010325,1,2,2,1,23,5,3,0,0,1,0,0,9,-1
2014300010328,1,1,2,1,3,1,3,0,0,0,4,0,11,1
2014300010330,2,1,2,1,22,5,3,0,0,1,0,0,9,3
2014300010330,2,2,1,1,25,5,3,0,0,0,0,0,9,1
2014300010332,1,1,1,1,19,4,3,0,0,0,0,0,9,1
2014300010332,1,2,2,1,20,4,2,0,0,1,0,0,9,1
2014300010342,2,1,2,2,48,8,3,0,0,1,0,0,9,-1
2014300010344,1,1,3,1,47,8,2,9,5,0,0,0,0,1
2014300010350,2,1,1,1,19,4,3,0,0,0,0,0,9,1
2014300010350,2,2,2,2,23,5,3,0,0,1,0,0,9,1
2014300010354,1,1,1,1,26,6,2,0,0,0,0,0,4,2
2014300010356,2,2,1,1,37,7,3,0,0,0,0,0,1,1
2014300010360,3,1,1,1,36,7,3,0,0,0,0,0,5,-1
2014300010363,1,1,1,1,23,5,3,0,0,0,0,0,9,1
2014300010371,2,1,1,1,33,6,3,0,0,0,0,0,9,-1
2014300010372,1,1,1,1,53,8,3,0,0,0,0,0,9,1
2014300010372,1,2,2,1,48,8,3,0,0,1,0,0,9,1
2014300010374,1,1,1,1,17,4,2,0,0,0,0,0,3,3
2014300010384,1,1,1,2,28,6,3,0,0,0,0,0,9,2
2014300010384,2,2,1,2,70,10,3,0,0,0,0,0,9,1
2014300010384,2,3,2,2,52,8,3,0,0,1,0,0,9,1
2014300010388,1,1,3,2,17,4,2,1,9,0,0,0,0,1
2014300010389,1,1,3,1,16,4,3,1,3,0,0,0,0,2
2014300010392,1,1,1,1,24,5,2,0,0,0,0,0,9,-1
2014300010392,1,2,2,2,18,4,2,0,0,1,0,0,9,-1
2014300010394,2,1,1,2,20,4,2,0,0,0,0,0,1,-1
2014300010395,1,1,3,2,23,5,3,5,1,0,0,0,0,1
2014300010399,2,1,1,1,57,9,3,0,0,0,0,0,9,1
2014300010402,2,1,1,1,46,8,2,0,0,0,0,0,1,-1
2014300010403,1,1,1,1,27,6,3,0,0,0,0,0,9,1
2014300010406,1,1,3,2,17,4,3,1,1,0,0,0,0,-1
2014300010410,1,1,3,2,34,6,3,1,9,0,0,0,0,-1
2014300010411,1,1,3,1,64,9,1,5,9,0,0,0,0,-1
2014300010412,1,1,3,1,64,9,2,5,1,0,0,0,0,-1
2014300010413,1,1,3,2,52,8,3,5,3,0,0,0,0,1
2014300010414,1,1,1,2,19,4,3,0,0,0,0,0,9,3
2014300010416,1,1,3,1,13,3,3,4,4,0,0,0,0,1
2014300010418,1,1,3,1,69,10,3,6,9,0,0,0,0,2
2014300010419,2,1,1,1,33,6,2,0,0,0,0,0,9,1
2014300010419,3,2,1,1,64,9,2,0,0,0,0,0,9,2
2014300010421,3,1,1,2,27,6,3,0,0,0,0,0,9,3
2014300010423,1,1,3,2,57,9,3,5,3,0,0,0,0,1
2014300010429,2,1,1,1,29,6,3,0,0,0,0,0,9,2
2014300010431,1,1,1,1,84,11,3,0,0,0,0,0,9,3
2014300010435,1,1,1,1,41,7,3,0,0,0,0,0,9,1
2014300010435,1,2,2,2,33,6,3,0,0,1,0,0,9,-1
2014300010439,1,1,1,1,19,4,3,0,0,0,0,0,9,1
2014300010439,1,2,2,2,22,5,3,0,0,1,0,0,9,1
2014300010442,2,1,1,1,37,7,3,0,0,0,0,0,1,-1
2014300010443,1,1,1,1,54,8,3,0,0,0,0,0,9,2
2014300010443,1,2,2,1,13,3,3,0,0,1,0,0,9,2
2014300010444,1,1,3,2,67,10,3,6,9,0,0,0,0,1
2014300010449,1,1,1,2,63,9,2,0,0,0,0,0,9,2
2014300010451,1,1,2,2,31,6,2,0,0,1,0,0,9,1
2014300010452,2,1,2,2,53,8,3,0,0,0,3,0,11,1
2014300010453,1,1,1,1,25,5,3,0,0,0,0,0,1,1
2014300010455,1,1,1,1,28,6,3,0,0,0,0,0,9,1
2014300010456,2,1,1,1,38,7,3,0,0,0,0,0,1,1
2014300010459,1,1,1,1,47,8,3,0,0,0,0,0,9,-1
2014300010463,1,1,1,1,40,7,2,0,0,0,0,0,9,-1
2014300010463,1,2,2,1,31,6,2,0,0,1,0,0,9,-1
2014300010465,1,1,1,1,40,7,3,0,0,0,0,0,9,-1
2014300010466,2,1,1,1,29,6,3,0,0,0,0,0,1,1
2014300010468,1,1,1,2,49,8,3,0,0,0,0,0,9,1
2014300010469,1,1,1,1,47,8,3,0,0,0,0,0,9,1
2014300010471,1,1,1,2,19,4,2,0,0,0,0,0,9,1
2014300010472,1,1,1,1,19,4,3,0,0,0,0,0,9,2
2014300010472,1,2,2,2,17,4,3,0,0,1,0,0,9,3
2014300010474,1,1,1,1,19,4,3,0,0,0,0,0,9,1
2014300010475,1,1,1,1,29,6,3,0,0,0,0,0,9,1
2014300010475,2,2,1,2,39,7,3,0,0,0,0,0,9,1
2014300010475,2,3,2,2,15,3,3,0,0,2,0,0,9,1
2014300010476,2,1,1,2,46,8,3,0,0,0,0,0,9,1
2014300010485,2,1,1,1,74,10,3,0,0,0,0,0,9,2
2014300010486,2,1,1,1,17,4,3,0,0,0,0,0,1,3
2014300010488,2,1,1,1,36,7,3,0,0,0,0,0,9,1
2014300010488,2,2,2,2,10,2,3,0,0,2,0,0,9,1
2014300010488,2,3,2,2,7,2,3,0,0,2,0,0,9,1
2014300010490,1,1,1,2,24,5,3,0,0,0,0,0,9,3
2014300010490,1,2,2,1,5,1,3,0,0,1,0,0,9,3
2014300010490,1,3,2,1,2,1,3,0,0,2,0,0,9,3
2014300010493,2,1,1,1,51,8,2,0,0,0,0,0,1,1
2014300010507,2,1,1,2,24,5,3,0,0,0,0,0,9,1
2014300010507,2,2,2,1,29,6,3,0,0,1,0,0,9,1
2014300010515,1,1,1,2,84,11,3,0,0,0,0,0,9,1
2014300010519,2,1,1,2,60,9,3,0,0,0,0,0,1,1
2014300010520,1,1,1,2,41,7,2,0,0,0,0,0,9,3
2014300010520,2,2,1,1,24,5,3,0,0,0,0,0,9,1
2014300010524,1,1,3,1,-1,-1,3,8,1,0,0,0,0,-1
2014300010526,1,1,1,2,31,6,3,0,0,0,0,0,9,1
2014300010528,1,1,1,1,40,7,3,0,0,0,0,0,8,1
2014300010529,1,1,1,1,44,7,3,0,0,0,0,0,9,3
2014300010529,1,2,2,2,20,4,3,0,0,1,0,0,9,3
2014300010530,1,1,3,2,49,8,3,9,9,0,0,0,0,-1
2014300010534,2,1,1,2,-1,-1,3,0,0,0,0,0,9,2
2014300010535,2,1,1,2,34,6,3,0,0,0,0,0,9,3
2014300010539,2,1,2,2,-1,-1,3,0,0,0,4,0,11,-1
2014300010540,1,1,3,1,74,10,1,5,1,0,0,0,0,1
2014300010543,2,1,1,1,25,5,3,0,0,0,0,0,1,1
2014300010547,2,1,1,2,22,5,3,0,0,0,0,0,9,1
2014300010550,2,1,1,1,31,6,3,0,0,0,0,0,9,-1
2014300010551,2,1,1,1,29,6,3,0,0,0,0,0,2,1
2014300010552,3,1,1,1,43,7,3,0,0,0,0,0,9,1
2014300010554,1,1,1,1,34,6,3,0,0,0,0,0,9,1
2014300010562,1,1,2,2,15,3,3,0,0,0,4,0,11,-1
2014300010562,1,2,2,2,44,7,3,0,0,0,4,0,11,2
2014300010562,1,3,2,1,63,9,3,0,0,0,4,0,11,-1
2014300010562,1,4,2,2,10,2,3,0,0,0,4,0,11,1
2014300010566,1,1,1,2,23,5,3,0,0,0,0,0,9,3
2014300010566,1,2,2,2,2,1,3,0,0,2,0,0,9,3
2014300010569,1,1,3,2,11,3,2,4,1,0,0,0,0,-1
2014300010574,1,1,1,2,43,7,3,0,0,0,0,0,9,1
2014300010576,1,1,3,1,7,2,3,6,5,0,0,0,0,1
2014300010581,1,1,1,1,60,9,1,0,0,0,0,0,17,-1
2014300010581,2,2,1,1,46,8,3,0,0,0,0,0,9,1
2014300010582,1,1,1,2,29,6,3,0,0,0,0,0,9,1
2014300010582,2,2,2,2,47,8,3,0,0,1,0,0,9,1
2014300010582,3,3,1,1,43,7,3,0,0,0,0,0,9,1
2014300010583,2,1,1,1,36,7,2,0,0,0,0,0,3,3
2014300010587,1,1,3,2,40,7,3,5,1,0,0,0,0,1
2014300010591,1,1,2,2,-1,-1,3,0,0,0,4,0,11,-1
2014300010594,1,1,1,2,85,11,2,0,0,0,0,0,90,2
2014300010596,1,1,1,1,31,6,3,0,0,0,0,0,9,1
2014300010597,1,1,1,1,18,4,3,0,0,0,0,0,9,3
2014300010597,1,2,2,2,18,4,3,0,0,1,0,0,9,3
2014300010598,1,1,1,2,49,8,3,0,0,0,0,0,9,1
2014300010601,1,1,1,1,17,4,2,0,0,0,0,0,3,1
2014300010602,2,1,1,1,18,4,3,0,0,0,0,0,9,-1
2014300010602,3,2,2,2,17,4,3,0,0,1,0,0,9,1
2014300010602,4,3,1,1,25,5,3,0,0,0,0,0,9,1
2014300010604,2,1,1,1,52,8,2,0,0,0,0,0,9,1
2014300010604,2,2,2,2,60,9,3,0,0,1,0,0,9,1
2014300010604,3,3,1,2,26,6,3,0,0,0,0,0,9,1
2014300010606,1,1,3,2,66,10,2,6,9,0,0,0,0,3
2014300010607,1,1,1,1,19,4,3,0,0,0,0,0,3,2
2014300010608,1,1,2,1,41,7,3,0,0,1,0,0,9,1
2014300010608,1,2,1,1,28,6,3,0,0,0,0,0,9,1
2014300010608,2,3,1,1,53,8,3,0,0,0,0,0,9,1
2014300010610,1,1,2,2,-1,-1,3,0,0,1,0,0,9,-1
2014300010620,1,1,1,2,45,7,3,0,0,0,0,0,9,1
2014300010627,2,1,1,1,30,6,3,0,0,0,0,0,9,-1
2014300010633,1,1,1,2,23,5,3,0,0,0,0,0,9,1
2014300010636,2,1,1,2,53,8,3,0,0,0,0,0,9,-1
2014300010638,1,1,1,2,27,6,3,0,0,0,0,0,9,1
2014300010640,2,1,1,1,47,8,3,0,0,0,0,0,9,3
2014300010641,1,1,3,1,8,2,3,5,4,0,0,0,0,-1
2014300010643,2,1,1,1,31,6,2,0,0,0,0,0,3,1
2014300010644,1,1,1,1,28,6,2,0,0,0,0,0,3,3
2014300010645,1,1,1,1,19,4,3,0,0,0,0,0,9,3
2014300010645,1,2,2,2,16,4,3,0,0,1,0,0,9,3
2014300010645,2,3,1,2,31,6,3,0,0,0,0,0,9,1
2014300010647,1,1,1,1,22,5,3,0,0,0,0,0,9,-1
2014300010649,2,2,1,1,75,10,3,0,0,0,0,0,1,-1
2014300010658,1,1,1,1,19,4,3,0,0,0,0,0,9,3
2014300010661,1,1,1,1,54,8,3,0,0,0,0,0,9,1
2014300010666,1,1,1,1,35,6,3,0,0,0,0,0,9,1
2014300010667,1,1,3,1,50,8,3,5,1,0,0,0,0,1
2014300010669,1,1,1,1,17,4,3,0,0,0,0,0,3,1
2014300010670,2,1,1,1,42,7,2,0,0,0,0,0,1,-1
2014300010671,1,1,3,1,49,8,3,5,1,0,0,0,0,-1
2014300010677,2,1,2,2,24,5,3,0,0,1,0,0,9,3
2014300010677,2,2,2,2,2,1,3,0,0,2,0,0,9,3
2014300010678,1,1,1,1,21,5,3,0,0,0,0,0,9,1
2014300010681,1,1,1,1,21,5,3,0,0,0,0,0,2,2
2014300010686,1,1,3,1,48,8,3,9,9,0,0,0,0,1
2014300010689,1,1,2,2,55,8,3,0,0,1,0,0,9,-1
2014300010689,2,2,1,2,21,5,3,0,0,0,0,0,9,-1
2014300010697,1,1,1,2,62,9,3,0,0,0,0,0,9,2
2014300010697,2,2,1,2,37,7,3,0,0,0,0,0,9,2
2014300010698,1,1,1,2,25,5,3,0,0,0,0,0,9,1
2014300010700,2,1,1,1,25,5,3,0,0,0,0,0,2,1
2014300010701,1,1,1,1,40,7,3,0,0,0,0,0,5,1
2014300010702,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1
2014300010704,2,1,1,2,38,7,3,0,0,0,0,0,9,1
2014300010707,2,1,1,1,33,6,3,0,0,0,0,0,5,1
2014300010713,1,1,1,1,41,7,3,0,0,0,0,0,9,-1
2014300010713,2,2,1,1,-1,-1,3,0,0,0,0,0,9,-1
2014300010713,2,3,2,2,-1,-1,3,0,0,2,0,0,9,-1
2014300010714,1,1,2,2,61,9,3,0,0,1,0,0,9,1
2014300010716,1,1,1,1,60,9,2,0,0,0,0,0,19,1
2014300010717,1,1,3,2,15,3,3,6,9,0,0,0,0,2
2014300010717,1,2,3,1,16,4,3,6,9,0,0,0,0,2
2014300010719,1,1,2,2,20,4,3,0,0,1,0,0,9,1
2014300010719,1,2,1,2,19,4,3,0,0,0,0,0,9,1
2014300010720,1,1,1,1,37,7,3,0,0,0,0,0,9,1
2014300010728,1,1,1,1,25,5,3,0,0,0,0,0,9,3
2014300010732,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1
2014300010733,2,1,1,1,85,11,3,0,0,0,0,0,9,1
2014300010735,1,1,1,2,21,5,2,0,0,0,0,0,9,1
2014300010737,1,2,1,2,44,7,3,0,0,0,0,0,9,1
2014300010737,2,1,1,1,45,7,3,0,0,0,0,0,9,1
2014300010742,1,1,1,2,17,4,3,0,0,0,0,0,9,1
2014300010743,2,1,1,1,37,7,3,0,0,0,0,0,9,1
2014300010753,2,1,1,1,56,9,3,0,0,0,0,0,8,1
2014300010754,1,1,3,1,-1,-1,3,10,1,0,0,0,0,-1
2014300010761,1,1,1,2,21,5,3,0,0,0,0,0,9,1
2014300010761,2,2,1,1,31,6,3,0,0,0,0,0,9,1
2014300010762,2,1,1,1,43,7,3,0,0,0,0,0,9,1
2014300010762,4,2,1,1,78,11,2,0,0,0,0,0,9,3
2014300010763,1,1,1,2,44,7,3,0,0,0,0,0,9,1
2014300010764,1,1,1,1,23,5,3,0,0,0,0,0,9,1
2014300010765,2,1,1,2,27,6,3,0,0,0,0,0,9,-1
2014300010766,1,1,2,2,20,4,3,0,0,1,0,0,9,1
2014300010770,1,1,2,2,44,7,3,0,0,1,0,0,9,1
2014300010770,1,2,1,1,40,7,3,0,0,0,0,0,9,1
2014300010770,2,3,1,2,33,6,3,0,0,0,0,0,9,1
2014300010773,2,1,1,1,52,8,3,0,0,0,0,0,1,1
2014300010777,1,1,1,1,69,10,3,0,0,0,0,0,9,1
2014300010779,2,1,1,2,20,4,3,0,0,0,0,0,9,1
2014300010779,2,2,2,2,47,8,3,0,0,1,0,0,9,1
