Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2017621700206,1,19,0,18,0,0,0,0,4,6,1,1,1,1,42,7,1598,2,1,-1,1,-1
2017621700206,2,21,1,18,0,0,0,0,0,0,2,1,1,1,40,7,10837,2,1,7,1,7
2017621700207,1,9,0,5,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700207,2,3,0,18,0,0,0,0,0,0,1,1,2,1,42,7,124,1,10,-1,1,-1
2017621700208,1,9,0,9,0,8,0,0,0,0,1,1,6,1,22,5,973,1,16,-1,1,-1
2017621700208,2,9,0,18,0,8,0,0,0,0,1,1,6,2,72,10,1318,1,1,-1,1,-1
2017621700209,1,9,0,18,0,3,0,0,0,0,1,1,6,1,23,5,1598,2,5,-1,2,-1
2017621700209,2,9,0,4,0,3,0,0,0,0,2,1,6,2,72,10,1596,1,7,-1,1,-1
2017621700210,1,9,0,9,0,8,0,0,0,0,3,1,6,1,25,5,1390,1,9,-1,1,-1
2017621700210,2,1,0,9,0,8,0,0,0,0,3,1,6,2,33,6,-1,-1,-1,-1,1,-1
2017621700211,1,9,0,18,0,1,0,0,0,0,1,1,6,1,42,7,1910,2,11,-1,1,-1
2017621700211,2,9,0,3,0,1,0,0,0,0,2,1,2,1,24,5,1995,2,4,-1,1,-1
2017621700212,1,9,0,6,0,8,0,0,0,0,2,1,6,1,48,8,1490,1,9,-1,1,-1
2017621700212,2,1,0,18,0,1,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,-1,1,-1
2017621700213,1,9,0,18,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700213,2,1,0,18,0,1,0,0,0,0,4,1,6,2,29,6,-1,-1,-1,-1,1,-1
2017621700214,1,1,0,18,0,8,0,0,0,0,1,1,6,1,17,4,-1,-1,-1,-1,1,-1
2017621700214,2,9,0,7,0,5,0,0,0,0,1,1,1,1,49,8,1997,2,1,-1,1,-1
2017621700215,1,9,0,9,0,6,0,0,0,0,1,1,6,2,31,6,1997,2,13,-1,1,-1
2017621700215,2,9,0,18,0,8,0,0,0,0,1,1,6,1,77,11,998,1,2,-1,1,-1
2017621700216,1,9,0,18,0,0,0,0,1,4,1,1,6,2,20,4,998,1,2,-1,1,-1
2017621700217,1,9,0,18,0,0,1,0,5,6,4,1,2,1,30,6,1198,1,11,-1,2,-1
2017621700217,2,9,0,18,0,0,2,0,1,7,3,1,2,1,48,8,1499,2,1,-1,1,-1
2017621700218,1,9,0,17,0,0,5,10,1,3,1,1,6,2,19,4,998,1,11,-1,1,-1
2017621700219,1,9,0,5,0,8,0,0,0,0,1,1,6,1,45,7,1994,2,13,-1,1,-1
2017621700219,2,9,0,4,0,8,0,0,0,0,2,1,6,1,50,8,1956,2,4,-1,1,-1
2017621700220,1,9,0,16,0,0,0,0,7,2,1,1,6,1,31,6,1910,2,9,-1,1,-1
2017621700221,1,9,0,5,0,1,0,0,0,0,1,1,6,2,28,6,1242,1,8,-1,1,-1
2017621700222,1,9,0,9,0,6,0,0,0,0,1,1,6,1,53,8,1360,1,13,-1,1,-1
2017621700222,2,3,0,18,0,1,0,0,0,0,1,1,6,1,44,7,124,1,16,-1,1,-1
2017621700223,1,21,1,12,0,1,0,0,0,0,3,2,1,1,38,7,-1,-1,-1,-1,-1,-1
2017621700223,2,9,0,13,0,1,0,0,1,11,4,1,6,1,37,7,1598,1,15,-1,1,-1
2017621700224,1,9,0,18,0,0,5,0,2,10,1,1,6,1,27,6,1595,1,20,-1,1,-1
2017621700225,1,9,0,16,0,0,0,0,0,0,1,1,6,1,41,7,1598,1,8,-1,2,-1
2017621700226,1,9,0,18,0,0,0,10,0,5,1,1,6,2,19,4,999,1,7,3,1,3
2017621700227,1,9,0,5,0,6,0,0,0,0,1,1,2,2,46,8,1598,1,15,-1,1,-1
2017621700228,1,1,0,18,0,1,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,1,-1
2017621700230,1,9,0,18,0,0,0,0,7,11,1,1,6,1,34,6,1598,1,16,-1,2,-1
2017621700231,1,9,0,14,0,0,0,0,0,0,4,1,6,2,36,7,998,1,3,-1,1,-1
2017621700232,1,9,0,5,0,1,0,0,0,0,1,1,6,2,23,5,1388,1,9,-1,1,-1
2017621700232,2,9,0,5,0,1,0,0,0,0,2,1,6,2,57,9,1896,2,10,-1,1,-1
2017621700233,1,9,0,18,0,0,0,0,0,0,3,1,6,1,34,6,1360,1,11,-1,2,-1
2017621700233,2,9,0,18,0,0,0,0,0,0,3,1,6,2,65,9,-1,-1,-1,-1,1,-1
2017621700234,1,9,0,18,0,0,1,7,3,1,1,1,2,2,39,7,1560,2,8,-1,1,-1
2017621700235,1,9,0,9,0,8,0,0,0,0,1,1,1,2,29,6,998,1,17,-1,1,-1
2017621700235,2,9,0,18,0,8,0,0,0,0,4,1,1,1,51,8,1560,2,2,-1,2,-1
2017621700236,1,9,0,9,0,6,0,0,0,0,3,1,2,2,60,9,1598,1,5,-1,1,-1
2017621700236,2,1,0,18,0,8,0,0,0,0,1,1,2,1,33,6,-1,-1,-1,-1,1,-1
2017621700238,1,10,0,18,0,0,0,0,0,0,1,1,6,1,81,11,2464,2,10,-1,1,-1
2017621700239,1,9,0,15,0,1,1,10,1,0,1,1,6,1,19,4,1229,1,10,-1,2,-1
2017621700239,2,9,0,10,0,1,0,0,0,0,2,1,6,1,34,6,1598,1,11,-1,1,-1
2017621700239,3,9,0,10,0,1,0,0,0,0,2,1,6,1,56,9,1598,2,2,-1,1,-1
2017621700241,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700242,1,9,0,18,0,0,0,0,0,0,1,1,2,2,54,8,1796,1,16,-1,1,-1
2017621700242,2,8,0,3,0,0,0,0,0,0,2,1,1,1,44,7,1910,2,10,-1,1,-1
2017621700243,1,9,0,18,0,0,0,0,0,0,1,1,6,2,51,8,1956,2,3,-1,1,-1
2017621700243,2,9,0,3,0,0,0,0,0,0,2,1,3,2,41,7,1597,2,1,-1,1,-1
2017621700244,1,9,0,9,0,8,0,0,0,0,1,1,2,2,36,7,1242,1,8,-1,1,-1
2017621700244,2,1,0,18,0,8,0,0,0,0,1,1,2,2,40,7,-1,-1,-1,-1,1,-1
2017621700245,1,9,0,1,0,0,0,0,0,11,2,1,6,3,-1,-1,1598,1,12,-1,-1,-1
2017621700246,1,9,0,9,0,8,0,0,0,0,0,1,2,2,22,5,1229,1,12,-1,1,-1
2017621700246,2,11,0,18,0,8,0,0,0,0,0,1,1,1,56,9,4500,2,2,-1,3,-1
2017621700247,1,9,0,18,0,1,0,0,0,0,1,1,6,1,23,5,998,1,1,-1,1,-1
2017621700247,2,9,0,4,0,1,0,0,0,0,2,1,6,1,68,10,1560,2,5,-1,1,-1
2017621700248,1,9,0,18,0,0,0,0,0,0,4,1,1,1,60,9,1968,2,8,-1,1,-1
2017621700249,1,9,0,18,0,0,0,7,0,0,1,1,6,1,19,4,1560,2,10,-1,1,-1
2017621700250,1,9,0,18,0,4,0,0,0,0,3,1,6,2,46,8,898,1,4,-1,1,-1
2017621700250,2,1,0,18,0,8,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,1,-1
2017621700251,1,9,0,16,0,5,1,0,4,1,1,1,6,1,23,5,1242,1,14,-1,1,-1
2017621700252,1,8,0,2,0,0,0,0,0,11,3,1,1,1,67,10,1998,2,12,-1,1,-1
2017621700253,1,9,0,17,0,0,0,0,0,0,3,1,6,1,65,9,1968,2,11,-1,1,-1
2017621700253,2,9,0,16,0,0,1,4,0,0,2,1,2,1,23,5,1998,2,11,-1,1,-1
2017621700253,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,1388,1,15,-1,-1,-1
2017621700254,1,9,0,18,0,8,0,0,0,0,1,1,6,1,52,8,2172,2,14,-1,1,-1
2017621700254,2,9,0,10,0,8,0,0,0,0,2,1,6,2,41,7,1124,1,12,-1,1,-1
2017621700255,1,9,0,18,0,1,0,0,0,0,4,1,6,1,22,5,1598,2,5,-1,1,-1
2017621700255,2,9,0,9,0,8,0,0,0,0,1,1,6,1,28,6,1242,1,8,-1,1,-1
2017621700256,1,1,0,18,0,1,1,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,1,-1
2017621700256,2,9,0,9,0,4,0,0,0,0,2,1,6,1,45,7,1796,1,15,-1,1,-1
2017621700257,1,9,0,9,0,1,0,7,0,0,4,1,6,2,71,10,1242,1,7,-1,2,-1
2017621700257,2,11,0,18,0,1,0,0,0,0,4,1,1,1,48,8,11980,2,13,-1,2,-1
2017621700258,1,9,0,18,0,0,0,0,0,0,1,1,1,2,33,6,1461,2,2,-1,3,-1
2017621700258,2,9,0,18,0,0,0,0,0,0,1,1,6,1,39,7,1686,2,7,-1,3,-1
2017621700259,1,21,0,18,0,0,0,0,0,0,1,1,1,1,39,7,3920,2,16,-1,1,-1
2017621700259,2,9,0,4,0,0,0,0,0,0,2,1,2,1,60,9,998,1,6,-1,2,-1
2017621700259,3,9,0,4,0,0,0,0,0,0,2,1,2,1,60,9,1998,2,11,-1,1,-1
2017621700260,1,9,0,5,0,4,0,0,0,0,3,1,6,2,29,6,1329,1,2,-1,1,-1
2017621700260,2,1,0,18,0,8,0,0,0,0,4,1,6,1,51,8,-1,-1,-1,-1,1,-1
2017621700261,1,19,0,18,0,1,1,0,0,0,1,1,6,1,39,7,1896,2,8,-1,1,-1
2017621700261,2,9,0,4,0,1,0,0,0,0,2,1,6,1,37,7,1997,2,2,-1,1,-1
2017621700261,3,9,0,10,0,1,0,0,0,0,2,1,6,2,45,7,1242,1,7,-1,1,-1
2017621700262,1,9,0,5,0,1,0,0,0,0,1,1,2,1,19,4,998,1,12,-1,1,-1
2017621700262,2,9,0,5,0,1,0,0,0,0,2,1,6,1,40,7,1686,2,12,-1,1,-1
2017621700263,1,9,0,18,0,0,5,0,7,0,3,1,6,1,21,5,2979,1,4,-1,1,-1
2017621700264,1,9,0,9,0,4,0,0,0,0,3,1,6,1,41,7,2993,2,2,-1,1,-1
2017621700264,2,3,0,18,0,8,0,0,0,0,1,1,1,1,56,9,101,1,13,-1,1,-1
2017621700265,1,11,0,18,0,0,1,7,0,0,1,1,3,1,75,10,3900,2,13,-1,2,-1
2017621700266,1,3,0,18,0,0,1,0,0,0,4,1,6,1,54,8,125,1,34,-1,1,-1
2017621700267,1,19,0,9,0,4,0,0,0,0,1,1,1,1,27,6,1461,2,3,-1,1,-1
2017621700267,2,10,0,9,0,4,0,0,0,0,2,1,1,1,28,6,-1,-1,-1,-1,1,-1
2017621700268,1,9,0,15,0,8,0,0,0,0,1,1,2,1,29,6,1240,1,14,-1,1,-1
2017621700268,2,9,0,9,0,8,0,0,0,0,1,1,6,2,44,7,1398,2,7,-1,1,-1
2017621700269,1,1,0,16,0,0,1,0,0,0,1,1,6,1,36,7,-1,-1,-1,-1,2,-1
2017621700269,2,11,0,17,0,0,0,0,0,0,1,1,1,1,53,8,4461,2,2,-1,1,-1
2017621700270,1,20,0,4,0,0,1,0,0,0,1,1,1,1,19,4,2198,2,1,-1,1,-1
2017621700270,2,9,0,4,0,0,0,0,0,0,2,1,6,1,60,9,2143,2,3,5,2,5
2017621700270,3,9,0,4,0,0,0,0,0,0,2,1,6,1,32,6,1995,2,10,-1,1,-1
2017621700271,1,9,0,5,0,6,0,0,0,0,3,1,6,1,44,7,1595,1,6,-1,2,-1
2017621700271,2,3,0,18,0,8,0,0,0,0,1,1,6,1,29,6,125,1,6,-1,1,-1
2017621700272,1,9,0,17,0,8,0,0,0,0,1,1,3,1,33,6,1596,1,13,-1,1,-1
2017621700273,1,9,0,18,0,8,0,0,0,0,1,1,1,2,26,6,1560,2,9,-1,1,-1
2017621700273,2,9,0,18,0,8,0,0,0,0,1,1,1,1,50,8,-1,-1,-1,-1,3,-1
2017621700274,1,9,0,18,0,0,0,4,0,0,1,1,6,1,18,4,1229,1,5,-1,1,-1
2017621700274,2,19,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700274,3,19,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1998,2,11,-1,-1,-1
2017621700275,1,9,0,18,0,8,0,0,0,0,1,1,6,2,25,5,1299,1,9,-1,1,-1
2017621700275,2,9,0,18,0,8,0,0,0,0,4,1,1,1,21,5,1596,1,12,6,3,6
2017621700276,1,9,0,4,0,0,0,7,0,0,1,1,2,2,48,8,1598,2,5,-1,1,-1
2017621700277,1,19,0,18,0,0,0,0,0,0,1,1,6,1,29,6,1868,2,15,-1,1,-1
2017621700277,2,9,0,4,0,0,0,0,0,0,2,1,6,2,52,8,1242,1,3,-1,1,-1
2017621700277,3,9,0,4,0,0,0,0,0,0,2,1,6,2,31,6,1390,1,10,-1,3,-1
2017621700278,1,9,0,18,0,4,0,0,0,0,1,1,6,2,37,7,1598,2,6,-1,1,-1
2017621700278,2,9,0,18,0,8,0,0,0,0,1,1,6,1,58,9,1997,2,1,-1,2,-1
2017621700279,1,19,0,18,0,0,1,0,0,0,1,1,6,1,50,8,2300,2,14,-1,1,-1
2017621700279,2,9,0,4,0,0,0,0,0,0,2,1,6,1,46,8,1499,2,2,-1,1,-1
2017621700280,1,9,0,16,0,0,0,0,0,0,1,1,2,1,33,6,1422,2,8,-1,1,-1
2017621700280,2,19,0,17,0,0,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,-1,1,-1
2017621700281,1,5,0,18,0,0,1,0,0,0,1,1,6,1,59,9,1298,1,14,-1,3,-1
2017621700282,1,9,0,18,0,0,2,0,1,3,3,1,4,1,32,6,1753,2,9,-1,3,-1
2017621700283,1,11,0,4,0,0,0,0,0,0,3,1,1,1,54,8,4250,2,11,-1,2,-1
2017621700284,1,9,0,18,0,0,0,0,0,0,3,1,6,1,21,5,1398,1,1,-1,1,-1
2017621700284,2,19,0,18,0,0,0,0,0,0,3,1,6,1,44,7,1995,2,8,-1,1,-1
2017621700285,1,90,0,18,0,0,0,0,0,0,1,1,1,1,30,6,-1,-1,-1,-1,1,-1
2017621700285,2,9,0,4,0,0,0,0,0,0,2,1,1,1,47,8,1560,2,1,-1,1,-1
2017621700286,1,9,0,18,0,2,0,0,0,0,1,1,6,2,39,7,1598,1,8,-1,1,-1
2017621700286,2,11,0,2,0,1,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700287,1,9,0,18,0,0,0,0,0,0,1,1,2,1,18,4,999,1,16,-1,1,-1
2017621700288,1,9,0,18,0,1,0,0,0,0,1,1,6,1,18,4,1242,1,1,-1,1,-1
2017621700288,2,9,0,4,0,1,0,0,0,0,2,1,6,2,26,6,1398,1,1,-1,1,-1
2017621700289,1,9,0,10,0,2,0,0,0,0,3,1,6,2,31,6,1390,1,10,-1,3,-1
2017621700289,2,1,0,18,0,1,0,0,0,0,1,1,6,1,58,9,-1,-1,-1,-1,1,-1
2017621700290,1,9,0,18,0,0,0,0,0,0,1,1,6,1,24,5,1362,1,4,-1,1,-1
2017621700291,1,1,0,18,0,0,0,0,0,0,1,1,6,2,40,7,-1,-1,-1,-1,1,-1
2017621700291,2,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700292,1,9,0,9,0,8,0,0,0,0,1,1,6,1,18,4,1229,1,2,-1,1,-1
2017621700292,2,9,0,18,0,8,0,0,0,0,1,1,6,2,32,6,1560,2,7,-1,3,-1
2017621700293,1,1,0,18,0,0,0,0,0,0,2,1,6,1,13,3,-1,-1,-1,-1,2,-1
2017621700293,2,9,0,18,0,0,0,0,0,0,1,1,6,1,18,4,1149,1,10,-1,1,-1
2017621700294,1,1,0,9,0,6,0,0,0,0,1,1,6,1,18,4,-1,-1,-1,-1,1,-1
2017621700294,2,9,0,18,0,8,0,0,0,0,4,1,6,1,61,9,1999,2,1,-1,1,-1
2017621700295,1,19,0,18,0,1,0,0,0,0,1,1,6,1,35,6,1995,2,10,-1,1,-1
2017621700295,2,9,0,3,0,1,0,0,0,0,2,1,6,1,34,6,2191,2,3,-1,1,-1
2017621700296,1,9,0,7,0,6,0,0,0,0,1,1,6,1,73,10,1198,1,2,-1,1,-1
2017621700296,2,9,0,18,0,1,0,0,0,0,4,1,6,2,64,9,1197,1,-1,-1,1,-1
2017621700297,1,9,0,18,0,4,0,0,0,0,1,1,6,2,47,8,2494,1,15,-1,1,-1
2017621700297,2,3,0,3,0,4,0,0,0,0,2,1,6,1,20,4,124,1,1,-1,3,-1
2017621700298,1,9,0,18,0,0,5,0,2,4,4,1,1,2,23,5,1598,1,14,-1,1,-1
2017621700299,1,3,0,18,0,8,0,0,0,0,1,1,6,1,51,8,124,1,5,-1,2,-1
2017621700299,2,9,0,18,0,8,0,0,0,0,4,1,2,2,19,4,1086,1,10,-1,3,-1
2017621700300,1,5,0,13,0,0,1,0,7,0,4,1,6,1,31,6,1050,1,2,10,1,10
2017621700301,1,9,0,5,0,1,0,0,0,0,1,1,6,1,22,5,1461,2,1,-1,1,-1
2017621700301,2,9,0,4,0,1,0,0,0,0,2,1,6,2,58,9,1364,1,2,-1,1,-1
2017621700302,1,9,0,9,0,8,0,0,0,0,1,1,6,2,51,8,998,1,17,-1,2,-1
2017621700302,2,1,0,18,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,1,-1
2017621700303,1,3,0,18,0,0,0,0,0,0,1,1,6,1,45,7,124,1,7,-1,1,-1
2017621700303,2,9,0,4,0,0,0,0,0,0,2,1,6,2,48,8,1968,2,1,-1,3,-1
2017621700304,1,90,0,18,0,0,0,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,2,-1
2017621700305,1,19,0,6,0,0,0,0,0,0,3,1,1,1,19,4,1753,2,8,-1,3,-1
2017621700305,2,9,0,18,0,0,0,0,7,0,1,1,6,2,42,7,1560,2,9,-1,1,-1
2017621700306,1,9,0,16,0,0,0,6,0,0,1,1,6,1,24,5,2143,2,4,-1,3,-1
2017621700307,1,9,0,13,0,0,0,0,0,3,1,1,6,1,38,7,1149,1,9,-1,1,-1
2017621700308,1,9,0,7,0,6,0,0,0,0,1,1,2,2,53,8,996,1,6,-1,1,-1
2017621700308,2,1,0,18,0,8,0,0,0,0,4,1,6,1,32,6,-1,-1,-1,-1,1,-1
2017621700310,1,1,0,18,0,0,0,0,0,0,1,1,6,1,15,3,-1,-1,-1,-1,1,-1
2017621700310,2,9,0,18,0,0,0,0,0,0,1,1,6,2,49,8,1299,1,11,-1,1,-1
2017621700311,1,5,0,18,0,0,1,0,0,0,1,1,2,1,62,9,749,1,2,-1,1,-1
2017621700312,1,9,0,9,0,8,0,0,0,0,4,1,6,1,19,4,1995,1,13,-1,1,-1
2017621700312,2,9,0,18,0,8,0,0,0,0,1,1,6,2,37,7,1397,1,10,-1,1,-1
2017621700313,1,9,0,18,0,0,1,0,4,6,3,1,6,1,20,4,1781,1,15,-1,2,-1
2017621700314,1,9,0,9,0,8,0,0,0,0,1,1,6,1,66,10,1399,2,9,-1,2,-1
2017621700314,2,9,0,18,0,8,0,0,0,0,1,1,6,1,46,8,2000,1,11,-1,1,-1
2017621700315,1,9,0,18,0,0,2,11,0,0,1,1,6,2,65,9,996,1,3,-1,1,-1
2017621700316,1,21,0,5,0,1,0,0,0,0,1,1,1,1,67,10,11967,2,8,-1,1,-1
2017621700317,1,4,0,18,0,0,1,4,0,0,1,1,6,1,28,6,294,1,9,-1,1,-1
2017621700317,2,9,0,2,0,0,0,0,0,0,2,1,6,1,45,7,1388,1,11,-1,1,-1
2017621700318,1,9,0,9,0,0,0,0,0,0,1,1,6,1,63,9,2261,1,1,-1,1,-1
2017621700319,1,8,0,6,0,1,0,0,0,0,1,1,1,1,54,8,-1,-1,-1,-1,1,-1
2017621700319,2,9,0,18,0,1,0,0,0,0,3,1,6,1,47,8,1497,8,10,-1,1,-1
2017621700320,1,9,0,16,0,0,1,0,7,4,4,1,6,1,25,5,1587,1,15,-1,2,-1
2017621700321,1,9,0,9,0,8,0,0,0,0,1,1,6,1,21,5,1341,1,14,-1,1,-1
2017621700321,2,3,0,18,0,8,0,0,0,0,2,1,6,1,21,5,125,1,2,-1,1,-1
2017621700322,1,9,0,5,0,6,0,0,0,0,1,1,6,2,64,9,1999,1,3,-1,3,-1
2017621700322,2,1,0,18,0,8,0,0,0,0,4,1,6,2,49,8,-1,-1,-1,-1,1,-1
2017621700323,1,9,0,18,0,6,0,0,0,0,1,1,6,1,50,8,1968,2,10,-1,3,-1
2017621700323,2,9,0,9,0,8,0,0,0,0,4,1,6,1,29,6,1598,2,4,-1,2,-1
2017621700324,1,9,0,18,0,0,0,0,0,0,1,1,1,1,51,8,1995,2,8,-1,2,-1
2017621700324,2,19,0,18,0,0,0,0,0,0,2,1,6,1,32,6,2402,2,10,-1,1,-1
2017621700325,1,9,0,16,0,0,2,10,0,0,4,1,2,1,19,4,998,1,10,-1,2,-1
2017621700326,1,9,0,6,0,6,0,0,0,0,4,1,6,1,58,9,1248,1,1,-1,-1,-1
2017621700326,2,9,0,18,0,8,0,0,0,0,4,1,6,2,44,7,998,1,10,-1,3,-1
2017621700327,1,9,0,18,0,0,0,0,4,0,1,1,6,1,46,8,3199,1,19,-1,1,-1
2017621700328,1,9,0,4,0,0,0,0,1,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700329,1,9,0,17,0,0,2,0,1,4,3,1,2,1,23,5,1598,1,11,-1,1,-1
2017621700330,1,9,0,9,0,1,0,0,0,0,3,1,6,2,19,4,999,1,2,-1,1,-1
2017621700330,2,9,0,18,0,1,0,0,0,0,1,1,6,2,56,9,1108,1,14,-1,1,-1
2017621700331,1,9,0,18,0,0,0,7,0,0,1,1,6,1,87,11,1388,1,13,-1,1,-1
2017621700332,1,9,0,18,0,4,0,0,0,0,3,1,6,1,56,9,1753,2,8,-1,1,-1
2017621700332,2,1,0,18,0,8,0,0,0,0,1,1,2,2,50,8,-1,-1,-1,-1,1,-1
2017621700333,1,9,0,18,0,8,0,0,0,0,1,1,6,2,44,7,996,1,6,-1,2,-1
2017621700334,1,9,0,18,0,1,0,0,0,0,1,1,6,1,69,10,1587,1,10,-1,1,-1
2017621700335,1,9,0,9,0,5,0,0,0,0,1,1,2,2,55,8,1240,1,11,-1,1,-1
2017621700335,2,5,0,18,2,1,1,0,0,0,3,1,6,1,36,7,649,1,6,-1,1,-1
2017621700336,1,9,0,18,0,0,0,0,7,4,1,1,6,1,27,6,1896,2,14,-1,1,-1
2017621700338,1,9,0,5,0,8,0,0,7,10,3,1,6,1,57,9,1685,2,6,-1,1,-1
2017621700338,2,9,0,18,0,8,0,0,0,0,1,1,6,2,18,4,1242,1,3,-1,2,-1
2017621700339,1,21,0,1,0,0,0,0,0,0,2,1,1,1,37,7,7698,2,1,-1,3,-1
2017621700340,1,3,0,9,0,5,1,0,0,0,3,1,2,1,53,8,124,1,9,-1,1,-1
2017621700341,1,9,0,18,0,0,0,0,0,0,1,1,6,1,72,10,1998,1,21,-1,1,-1
2017621700341,2,9,0,18,0,0,0,4,0,0,1,1,6,2,69,10,998,1,3,-1,1,-1
2017621700341,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,-1,999,1,2,-1,-1,-1
2017621700341,4,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1762,1,18,-1,-1,-1
2017621700342,1,9,0,9,0,6,0,0,0,0,1,1,1,1,25,5,1390,1,11,-1,1,-1
2017621700342,2,9,0,18,0,1,0,0,0,0,1,1,6,2,37,7,998,1,17,-1,1,-1
2017621700343,1,9,0,18,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017621700344,1,19,0,7,0,3,0,0,0,0,1,1,1,1,23,5,2198,2,2,-1,1,-1
2017621700344,2,9,0,18,0,1,0,0,0,0,3,1,6,1,45,7,2993,2,3,-1,1,-1
2017621700345,1,9,0,2,0,0,0,0,0,0,3,1,6,1,54,8,1995,2,12,-1,1,-1
2017621700345,2,1,0,18,0,0,0,8,0,0,1,1,6,1,37,7,-1,-1,-1,-1,1,-1
2017621700346,1,3,0,18,0,0,1,0,0,0,0,1,2,2,44,7,125,1,1,-1,1,-1
2017621700347,1,19,0,9,0,6,0,0,0,0,1,1,6,1,59,9,1560,2,2,-1,1,-1
2017621700347,2,3,0,18,0,1,0,0,0,0,1,1,6,1,51,8,125,1,1,-1,1,-1
2017621700348,1,9,0,18,0,0,1,0,0,0,1,1,6,1,37,7,1968,2,11,-1,1,-1
2017621700348,2,9,0,4,0,0,0,0,0,0,2,1,6,2,30,6,875,1,6,-1,1,-1
2017621700348,3,9,0,10,0,0,0,0,0,0,2,1,6,1,28,6,1399,2,11,-1,1,-1
2017621700349,1,9,0,18,0,0,0,10,1,1,1,1,6,2,30,6,1686,2,5,-1,1,-1
2017621700350,1,9,0,16,0,0,2,0,1,0,1,1,6,1,17,4,998,1,2,-1,1,-1
2017621700351,1,1,0,18,9,1,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,-1,1,-1
2017621700351,2,9,0,4,0,1,0,0,0,0,4,1,1,2,52,8,1461,2,3,-1,3,-1
2017621700352,1,9,0,18,0,0,0,0,0,10,2,1,6,2,25,5,1587,1,11,-1,1,-1
2017621700352,2,9,0,18,0,0,0,0,0,0,2,1,6,1,27,6,1229,1,10,-1,1,-1
2017621700353,1,9,0,18,0,1,0,7,0,1,1,1,6,2,56,9,1596,1,2,-1,1,-1
2017621700355,1,9,0,18,0,0,0,0,0,0,1,1,3,2,33,6,1299,1,10,-1,1,-1
2017621700355,2,9,0,4,0,0,0,0,0,0,2,1,3,1,38,7,1388,1,13,-1,1,-1
2017621700356,1,9,0,14,0,0,0,0,0,0,1,1,1,2,28,6,1149,1,10,-1,1,-1
2017621700357,1,9,0,18,0,0,0,0,0,0,4,1,1,2,39,7,2199,2,6,-1,2,-1
2017621700357,2,19,0,3,0,0,0,0,0,0,3,1,1,1,54,8,1968,2,2,-1,2,-1
2017621700358,1,19,0,4,0,0,0,0,1,2,1,1,1,1,53,8,1997,2,11,-1,2,-1
2017621700359,1,9,0,18,0,0,5,7,0,0,1,1,3,1,31,6,1560,2,7,-1,2,-1
2017621700361,1,9,0,4,0,0,0,0,0,0,1,1,6,2,61,9,1587,1,15,-1,1,-1
2017621700361,2,9,0,3,0,0,0,0,0,0,2,1,6,1,53,8,1995,2,3,-1,1,-1
2017621700362,1,9,0,18,0,0,0,0,2,7,4,1,6,1,55,8,3400,6,19,5,1,5
2017621700362,2,9,0,18,0,0,0,0,0,0,4,1,2,1,47,8,1560,2,3,-1,1,-1
2017621700363,1,11,0,9,0,5,0,0,0,0,1,1,6,1,51,8,4461,2,3,-1,2,-1
2017621700364,1,9,0,9,0,6,0,0,0,0,1,1,6,1,74,10,1398,1,4,-1,1,-1
2017621700364,2,9,0,18,0,1,0,0,0,0,1,1,6,1,46,8,1598,2,3,-1,1,-1
2017621700365,1,9,0,17,0,0,1,0,0,0,1,1,6,1,35,6,1149,1,8,-1,1,-1
2017621700365,2,9,0,16,0,0,0,0,0,0,1,1,6,2,45,7,1598,1,7,-1,2,-1
